representation_id,seed,feature,subblock,mean_absolute_shap,proportion
A+B,0,num_aliphatic_rings,A,0.06607536971569061,0.036400679498910904
A+B,0,num_edits,A,0.016756780445575714,0.009231249801814556
A+B,0,num_edit_families,A,0.016872623935341835,0.009295066818594933
A+B,0,anchor_count_total,B1,0.014765633270144463,0.008134333416819572
A+B,0,anchor_count_unique,B1,0.020183388143777847,0.011118954978883266
A+B,0,anchor_density,B1,0.0766289010643959,0.04221458360552788
A+B,0,anchor_pos_mean,B1,0.1013280600309372,0.0558212585747242
A+B,0,anchor_pos_std,B1,0.15209095180034637,0.08378635346889496
A+B,0,anchor_pos_range,B1,0.07752398401498795,0.04270768165588379
A+B,0,anchor_res_A,B2,0.034128185361623764,0.018801093101501465
A+B,0,anchor_res_C,B2,0.0,0.0
A+B,0,anchor_res_D,B2,0.024044563993811607,0.013246063143014908
A+B,0,anchor_res_E,B2,0.0,0.0
A+B,0,anchor_res_F,B2,0.04541005566716194,0.025016235187649727
A+B,0,anchor_res_G,B2,0.026295820251107216,0.014486271888017654
A+B,0,anchor_res_H,B2,0.0,0.0
A+B,0,anchor_res_I,B2,0.0044019646011292934,0.0024250263813883066
A+B,0,anchor_res_K,B2,1.0321039553673472e-05,5.685822998202639e-06
A+B,0,anchor_res_L,B2,0.07645018398761749,0.04211612790822983
A+B,0,anchor_res_M,B2,0.0,0.0
A+B,0,anchor_res_N,B2,0.0,0.0
A+B,0,anchor_res_P,B2,0.05186951532959938,0.028574727475643158
A+B,0,anchor_res_Q,B2,0.0,0.0
A+B,0,anchor_res_R,B2,0.0,0.0
A+B,0,anchor_res_S,B2,0.014793088659644127,0.008149459026753902
A+B,0,anchor_res_T,B2,0.005338279064744711,0.0029408384580165148
A+B,0,anchor_res_V,B2,0.01065461803227663,0.00586959021165967
A+B,0,anchor_res_W,B2,0.0,0.0
A+B,0,anchor_res_Y,B2,0.0014887251891195774,0.0008201333112083375
A+B,0,anchor_hydrophobic_frac,B3,0.061807241290807724,0.0340493842959404
A+B,0,anchor_charged_frac,B3,0.010824420489370823,0.005963134113699198
A+B,0,anchor_polar_frac,B3,0.009669225662946701,0.005326741375029087
A+B,0,anchor_aromatic_frac,B3,0.029149863868951797,0.016058554872870445
A+B,0,anchor_small_frac,B3,0.039485398679971695,0.021752363070845604
A+B,0,anchor_proline_frac,B3,0.01895204745233059,0.010440614074468613
A+B,0,anchor_terminal_frac,B3,0.027524420991539955,0.015163103118538857
A+B,0,anchor_n_terminal_count,B3,0.0075990245677530766,0.004186274949461222
A+B,0,anchor_c_terminal_count,B3,0.09950701147317886,0.0548180490732193
A+B,1,mol_weight,A,0.05953949689865112,0.039827458560466766
A+B,1,logp,A,0.2294333577156067,0.15347370505332947
A+B,1,tpsa,A,0.0835331529378891,0.05587741732597351
A+B,1,num_h_acceptors,A,0.014746587723493576,0.00986436102539301
A+B,1,num_h_donors,A,0.09703781455755234,0.06491102278232574
A+B,1,num_rotatable_bonds,A,0.0988151878118515,0.06609994918107986
A+B,1,num_aromatic_rings,A,0.050843823701143265,0.03401070460677147
A+B,1,num_aliphatic_rings,A,0.04388106241822243,0.02935313992202282
A+B,1,num_edits,A,0.010867614299058914,0.007269619032740593
A+B,1,num_edit_families,A,0.007090311497449875,0.004742886871099472
A+B,1,anchor_count_total,B1,0.007242746185511351,0.00484485412016511
A+B,1,anchor_count_unique,B1,0.009297914803028107,0.006219607777893543
A+B,1,anchor_density,B1,0.0536612831056118,0.03589537367224693
A+B,1,anchor_pos_mean,B1,0.07329971343278885,0.04903201013803482
A+B,1,anchor_pos_std,B1,0.11453580111265182,0.07661586254835129
A+B,1,anchor_pos_range,B1,0.041308578103780746,0.027632340788841248
A+B,1,anchor_res_A,B2,0.015862563624978065,0.01061086542904377
A+B,1,anchor_res_C,B2,0.0,0.0
A+B,1,anchor_res_D,B2,0.012494216673076153,0.008357694372534752
A+B,1,anchor_res_E,B2,0.0,0.0
A+B,1,anchor_res_F,B2,0.03130941092967987,0.020943649113178253
A+B,1,anchor_res_G,B2,0.030025122687220573,0.020084556192159653
A+B,1,anchor_res_H,B2,0.0,0.0
A+B,1,anchor_res_I,B2,0.0027500821743160486,0.0018395987572148442
A+B,1,anchor_res_K,B2,0.0,0.0
A+B,1,anchor_res_L,B2,0.057359565049409866,0.03836924955248833
A+B,1,anchor_res_M,B2,0.0,0.0
A+B,1,anchor_res_N,B2,0.0,0.0
A+B,1,anchor_res_P,B2,0.05053670331835747,0.03380526602268219
A+B,1,anchor_res_Q,B2,0.0,0.0
A+B,1,anchor_res_R,B2,0.0,0.0
A+B,1,anchor_res_S,B2,0.010811780579388142,0.007232270669192076
A+B,1,anchor_res_T,B2,0.005650668404996395,0.0037798734847456217
A+B,1,anchor_res_V,B2,0.011869179084897041,0.007939591072499752
A+B,1,anchor_res_W,B2,0.0,0.0
A+B,1,anchor_res_Y,B2,0.0037185950204730034,0.0024874613154679537
A+B,1,anchor_hydrophobic_frac,B3,0.03834293410181999,0.02564854733645916
A+B,1,anchor_charged_frac,B3,0.005273435264825821,0.003527532797306776
A+B,1,anchor_polar_frac,B3,0.007680125068873167,0.0051374277099967
A+B,1,anchor_aromatic_frac,B3,0.010558970272541046,0.007063159253448248
A+B,1,anchor_small_frac,B3,0.026961298659443855,0.01803508773446083
A+B,1,anchor_proline_frac,B3,0.005773546639829874,0.0038620696868747473
A+B,1,anchor_terminal_frac,B3,0.00510278670117259,0.003413381753489375
A+B,1,anchor_n_terminal_count,B3,0.0003520949394442141,0.00023552511993329972
A+B,1,anchor_c_terminal_count,B3,0.1673683375120163,0.11195686459541321
A+B,2,mol_weight,A,0.06688974797725677,0.040804654359817505
A+B,2,logp,A,0.24872006475925446,0.15172633528709412
